created_at,entities
2021-02-15 20:29:23+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'angieecont', 'name': 'have u listened to FACE by woosung today?', 'id': 2647043350, 'id_str': '2647043350', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 1361412291225264130, 'id_str': '1361412291225264130', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS1RAtVIAIF7oh.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS1RAtVIAIF7oh.jpg', 'url': 'https://t.co/vDvM26nb4N', 'display_url': 'pic.twitter.com/vDvM26nb4N', 'expanded_url': 'https://twitter.com/hulu/status/1361412309269192704/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-15 20:30:00+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'arjunsharmarad', 'name': 'Arjun Sharma, MD', 'id': 2870346081, 'id_str': '2870346081', 'indices': [0, 15]}, {'screen_name': 'alexhartzler', 'name': 'Alex Hartzler', 'id': 32417329, 'id_str': '32417329', 'indices': [16, 29]}], 'urls': [], 'media': [{'id': 1361412440253112324, 'id_str': '1361412440253112324', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS1Zr4VoAQw8W3.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS1Zr4VoAQw8W3.jpg', 'url': 'https://t.co/UoUMZj0427', 'display_url': 'pic.twitter.com/UoUMZj0427', 'expanded_url': 'https://twitter.com/hulu/status/1361412464974307330/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 180, 'resize': 'fit'}, 'large': {'w': 320, 'h': 180, 'resize': 'fit'}, 'small': {'w': 320, 'h': 180, 'resize': 'fit'}}}]}"
2021-02-15 20:30:54+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iamdomodixon', 'name': 'Domo♠️', 'id': 490825918, 'id_str': '490825918', 'indices': [0, 13]}, {'screen_name': 'REALlilDebbie', 'name': 'yea my name is Susie', 'id': 324743525, 'id_str': '324743525', 'indices': [14, 28]}], 'urls': []}"
2021-02-15 20:31:12+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BLANC0MAMBA', 'name': 'Les ☾', 'id': 92919175, 'id_str': '92919175', 'indices': [0, 12]}], 'urls': []}"
2021-02-15 20:32:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Bad2thebonezz', 'name': 'Bonez', 'id': 369189699, 'id_str': '369189699', 'indices': [0, 14]}], 'urls': []}"
2021-02-15 20:32:34+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Bbytesfaye', 'name': '𝕾𝖆𝖉 𝕭𝖚𝖓𝖓𝖞', 'id': 315476682, 'id_str': '315476682', 'indices': [0, 11]}], 'urls': []}"
2021-02-15 20:33:16+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChrisDeHaven11', 'name': 'TinCupDeHaven', 'id': 211670594, 'id_str': '211670594', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1361413257332854785, 'id_str': '1361413257332854785', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS2JPvVEAEkOH9.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS2JPvVEAEkOH9.jpg', 'url': 'https://t.co/y3kqMYD35v', 'display_url': 'pic.twitter.com/y3kqMYD35v', 'expanded_url': 'https://twitter.com/hulu/status/1361413290597879808/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-15 20:33:48+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MACSRCLOVE', 'name': 'MAC', 'id': 558222450, 'id_str': '558222450', 'indices': [0, 11]}, {'screen_name': 'KristenBell', 'name': 'Kristen Bell', 'id': 53297035, 'id_str': '53297035', 'indices': [12, 24]}, {'screen_name': 'jason_dohring', 'name': 'Jason Dohring', 'id': 1633950216, 'id_str': '1633950216', 'indices': [25, 39]}], 'urls': [], 'media': [{'id': 1361413392880214016, 'id_str': '1361413392880214016', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS2RIsVoAA_bdL.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS2RIsVoAA_bdL.jpg', 'url': 'https://t.co/jZWEOcJr81', 'display_url': 'pic.twitter.com/jZWEOcJr81', 'expanded_url': 'https://twitter.com/hulu/status/1361413421179183104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 150, 'resize': 'fit'}, 'small': {'w': 244, 'h': 150, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 150, 'resize': 'fit'}}}]}"
2021-02-15 20:34:13+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Silk18', 'name': 'Truman Burbank', 'id': 30394366, 'id_str': '30394366', 'indices': [0, 7]}, {'screen_name': 'galLoshy', 'name': 'MiracleRound', 'id': 135303149, 'id_str': '135303149', 'indices': [8, 17]}], 'urls': []}"
2021-02-15 20:34:45+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_Gracioustee', 'name': 'FUBU', 'id': 2421504660, 'id_str': '2421504660', 'indices': [0, 13]}, {'screen_name': 'trishree1', 'name': 'Trish', 'id': 1210815126338600962, 'id_str': '1210815126338600962', 'indices': [14, 24]}], 'urls': []}"
2021-02-15 20:35:14+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lewisG_Money', 'name': 'Lewis G. Money', 'id': 285092902, 'id_str': '285092902', 'indices': [0, 13]}], 'urls': []}"
2021-02-15 20:36:04+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LJ_4869', 'name': 'Elle Jay', 'id': 847207534326960128, 'id_str': '847207534326960128', 'indices': [0, 8]}], 'urls': [], 'media': [{'id': 1361413974957334528, 'id_str': '1361413974957334528', 'indices': [9, 32], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS2zBGVoAALBXW.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS2zBGVoAALBXW.jpg', 'url': 'https://t.co/tw5kM8CcCH', 'display_url': 'pic.twitter.com/tw5kM8CcCH', 'expanded_url': 'https://twitter.com/hulu/status/1361413991415746562/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 268, 'resize': 'fit'}, 'small': {'w': 480, 'h': 268, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 268, 'resize': 'fit'}}}]}"
2021-02-15 20:36:24+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gengelstein', 'name': 'Geoff Engelstein 🇺🇸', 'id': 133335875, 'id_str': '133335875', 'indices': [0, 12]}], 'urls': []}"
2021-02-15 20:37:00+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hannahfoster09', 'name': 'Hannah Foster', 'id': 413432223, 'id_str': '413432223', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1361414207359447041, 'id_str': '1361414207359447041', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS3Ai3UcAEIjlM.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS3Ai3UcAEIjlM.jpg', 'url': 'https://t.co/oUwcEGTqAi', 'display_url': 'pic.twitter.com/oUwcEGTqAi', 'expanded_url': 'https://twitter.com/hulu/status/1361414226330349568/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 194, 'resize': 'fit'}, 'small': {'w': 244, 'h': 194, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 194, 'resize': 'fit'}}}]}"
2021-02-15 20:37:30+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_paigeed', 'name': 'paige ♡', 'id': 1044065667970936833, 'id_str': '1044065667970936833', 'indices': [0, 9]}], 'urls': [], 'media': [{'id': 1361414339043856385, 'id_str': '1361414339043856385', 'indices': [10, 33], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS3INbVEAE4vOS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS3INbVEAE4vOS.jpg', 'url': 'https://t.co/jVfyxsrkAW', 'display_url': 'pic.twitter.com/jVfyxsrkAW', 'expanded_url': 'https://twitter.com/hulu/status/1361414353031864320/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 244, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 244, 'resize': 'fit'}, 'small': {'w': 244, 'h': 244, 'resize': 'fit'}}}]}"
2021-02-15 20:38:07+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JesseMcAnally', 'name': 'Jesse McAnally', 'id': 82957231, 'id_str': '82957231', 'indices': [0, 14]}], 'urls': [], 'media': [{'id': 1361414474347864064, 'id_str': '1361414474347864064', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS3QFeUYAAriTk.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS3QFeUYAAriTk.jpg', 'url': 'https://t.co/L6S9rSqZkc', 'display_url': 'pic.twitter.com/L6S9rSqZkc', 'expanded_url': 'https://twitter.com/hulu/status/1361414508523122689/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 228, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 228, 'resize': 'fit'}, 'small': {'w': 480, 'h': 228, 'resize': 'fit'}}}]}"
2021-02-15 20:39:03+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alexbrandonmain', 'name': 'Alex Main', 'id': 277989164, 'id_str': '277989164', 'indices': [0, 16]}, {'screen_name': 'KieraJAllen', 'name': 'Kiera Allen', 'id': 1158484435286876165, 'id_str': '1158484435286876165', 'indices': [17, 29]}], 'urls': [], 'media': [{'id': 1361414684398604298, 'id_str': '1361414684398604298', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS3cT-UUAoe7ks.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS3cT-UUAoe7ks.jpg', 'url': 'https://t.co/97vHPBNhDi', 'display_url': 'pic.twitter.com/97vHPBNhDi', 'expanded_url': 'https://twitter.com/hulu/status/1361414746063261697/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 200, 'resize': 'fit'}, 'large': {'w': 480, 'h': 200, 'resize': 'fit'}}}]}"
2021-02-15 20:39:13+00:00,"{'hashtags': [{'text': 'TheRookie', 'indices': [68, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'therookie', 'name': 'The Rookie', 'id': 966871690952065025, 'id_str': '966871690952065025', 'indices': [3, 13]}], 'urls': []}"
2021-02-15 20:39:59+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'awaffledreamer', 'name': 'Kelsey E. Mecher', 'id': 267384349, 'id_str': '267384349', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1361414959465332736, 'id_str': '1361414959465332736', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS3sUrVgAAFZP2.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS3sUrVgAAFZP2.jpg', 'url': 'https://t.co/TI2ikGpWte', 'display_url': 'pic.twitter.com/TI2ikGpWte', 'expanded_url': 'https://twitter.com/hulu/status/1361414980835237890/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 250, 'h': 140, 'resize': 'fit'}, 'thumb': {'w': 140, 'h': 140, 'resize': 'crop'}, 'small': {'w': 250, 'h': 140, 'resize': 'fit'}, 'medium': {'w': 250, 'h': 140, 'resize': 'fit'}}}]}"
2021-02-15 20:40:38+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_OhSoFabulous', 'name': '✨', 'id': 36865537, 'id_str': '36865537', 'indices': [0, 14]}], 'urls': []}"
2021-02-15 20:41:00+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SlimThickkDacia', 'name': 'LikeFineWine', 'id': 2985132494, 'id_str': '2985132494', 'indices': [0, 16]}], 'urls': []}"
2021-02-15 20:41:35+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'D_How124', 'name': 'Deontæ🚀', 'id': 3226654434, 'id_str': '3226654434', 'indices': [0, 9]}], 'urls': [], 'media': [{'id': 1361415363070619648, 'id_str': '1361415363070619648', 'indices': [10, 33], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuS4D0OVcAA6oKu.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuS4D0OVcAA6oKu.jpg', 'url': 'https://t.co/7dwSB8bFnF', 'display_url': 'pic.twitter.com/7dwSB8bFnF', 'expanded_url': 'https://twitter.com/hulu/status/1361415382834106370/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 298, 'resize': 'fit'}, 'large': {'w': 480, 'h': 298, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 298, 'resize': 'fit'}}}]}"
2021-02-16 02:06:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lissajbaby', 'name': '💅🏽✨Allissa✨💅🏽', 'id': 948745905024458752, 'id_str': '948745905024458752', 'indices': [0, 11]}, {'screen_name': '_benjvmins_', 'name': '✨ Hoochie GOD ✨', 'id': 327237124, 'id_str': '327237124', 'indices': [12, 24]}], 'urls': [], 'media': [{'id': 1361497065172258816, 'id_str': '1361497065172258816', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuUCXgRUUAAzs7J.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuUCXgRUUAAzs7J.jpg', 'url': 'https://t.co/3K5ScOl5nj', 'display_url': 'pic.twitter.com/3K5ScOl5nj', 'expanded_url': 'https://twitter.com/hulu/status/1361497085665710086/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 274, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 274, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 274, 'resize': 'fit'}}}]}"
2021-02-16 02:06:33+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KaxahShauntel', 'name': 'Kaiah 🌻✨', 'id': 845101330947551232, 'id_str': '845101330947551232', 'indices': [0, 14]}], 'urls': []}"
2021-02-16 02:06:51+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'angrybat44', 'name': 'Lava Girl', 'id': 1267124573318844418, 'id_str': '1267124573318844418', 'indices': [0, 11]}], 'urls': []}"
2021-02-16 02:07:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Doitlikefaye_', 'name': 'f.bella✨', 'id': 317909236, 'id_str': '317909236', 'indices': [0, 14]}], 'urls': []}"
2021-02-16 02:07:52+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CardinalsCaleb', 'name': '𝘾𝙖𝙡𝙚𝙗💫', 'id': 1213173405697986560, 'id_str': '1213173405697986560', 'indices': [0, 15]}, {'screen_name': 'icymetcalf', 'name': 'Bryan💫', 'id': 1304126898927173642, 'id_str': '1304126898927173642', 'indices': [16, 27]}], 'urls': []}"
2021-02-16 02:08:42+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gnader', 'name': 'G.NADE', 'id': 16877388, 'id_str': '16877388', 'indices': [0, 7]}, {'screen_name': 'BittrScrptReadr', 'name': 'Bitter Script Reader', 'id': 66943273, 'id_str': '66943273', 'indices': [8, 24]}], 'urls': []}"
2021-02-16 02:09:08+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RingerSN', 'name': 'Shawn Ring ♉', 'id': 521985772, 'id_str': '521985772', 'indices': [0, 9]}, {'screen_name': 'MelissaJoanHart', 'name': 'Melissa Joan Hart', 'id': 64496398, 'id_str': '64496398', 'indices': [10, 26]}, {'screen_name': 'ET', 'name': 'Ervis Tusha', 'id': 30290889, 'id_str': '30290889', 'indices': [27, 30]}, {'screen_name': 'MelissaJoanHart', 'name': 'Melissa Joan Hart', 'id': 64496398, 'id_str': '64496398', 'indices': [59, 75]}], 'urls': []}"
2021-02-16 02:09:37+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'QuarksMcLarke', 'name': 'Ⓜ️elissa Boudreaux', 'id': 1081384708750086146, 'id_str': '1081384708750086146', 'indices': [0, 14]}], 'urls': []}"
2021-02-16 02:11:05+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PopRockzndShit', 'name': 'Maybe: Prudence Blackwood 🏁', 'id': 346701153, 'id_str': '346701153', 'indices': [0, 15]}, {'screen_name': 'ffokncarlos', 'name': 'C A R L O S', 'id': 1266335506209689600, 'id_str': '1266335506209689600', 'indices': [16, 28]}, {'screen_name': 'BlackSupremeKai', 'name': 'The Black Supreme Kai', 'id': 347652108, 'id_str': '347652108', 'indices': [29, 45]}], 'urls': []}"
2021-02-16 02:11:56+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thegrwnuptable', 'name': 'The Girl', 'id': 850168249, 'id_str': '850168249', 'indices': [0, 15]}, {'screen_name': 'kathleenmadigan', 'name': 'Kathleen Madigan', 'id': 59293302, 'id_str': '59293302', 'indices': [16, 32]}], 'urls': [], 'media': [{'id': 1361498473816711173, 'id_str': '1361498473816711173', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuUDpf4U4AUsVLp.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuUDpf4U4AUsVLp.jpg', 'url': 'https://t.co/0EbRWMkLGX', 'display_url': 'pic.twitter.com/0EbRWMkLGX', 'expanded_url': 'https://twitter.com/hulu/status/1361498516430811136/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 436, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 436, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 436, 'resize': 'fit'}}}]}"
2021-02-16 02:12:19+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'boynameddrew48', 'name': 'Drew', 'id': 1174816973445881858, 'id_str': '1174816973445881858', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1361498595933872130, 'id_str': '1361498595933872130', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuUDwmzU4AIQo6X.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuUDwmzU4AIQo6X.jpg', 'url': 'https://t.co/VrbCx6lJAi', 'display_url': 'pic.twitter.com/VrbCx6lJAi', 'expanded_url': 'https://twitter.com/hulu/status/1361498611993911298/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 244, 'h': 284, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 284, 'resize': 'fit'}, 'large': {'w': 244, 'h': 284, 'resize': 'fit'}}}]}"
2021-02-16 02:12:38+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joaotampellini', 'name': 'João Pedro Tampellini', 'id': 1001973907178577920, 'id_str': '1001973907178577920', 'indices': [0, 15]}], 'urls': []}"
2021-02-16 02:13:04+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'britneyhays_', 'name': 'Britney Hays', 'id': 348326672, 'id_str': '348326672', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1361498781259239424, 'id_str': '1361498781259239424', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuUD7ZMVkAAaDpS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuUD7ZMVkAAaDpS.jpg', 'url': 'https://t.co/oEtUK5k79n', 'display_url': 'pic.twitter.com/oEtUK5k79n', 'expanded_url': 'https://twitter.com/hulu/status/1361498801282818050/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-16 02:13:59+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rachlynnturn', 'name': 'Rachel', 'id': 298733779, 'id_str': '298733779', 'indices': [0, 13]}, {'screen_name': 'JanelleMonae', 'name': 'Janelle Monáe, Cindi Mayweather👽🚆🤖🚀\U0001fa90', 'id': 12266442, 'id_str': '12266442', 'indices': [14, 27]}], 'urls': []}"
2021-02-16 02:14:24+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pete_zagarine', 'name': 'Lafawnduh.', 'id': 194411977, 'id_str': '194411977', 'indices': [0, 14]}], 'urls': []}"
2021-02-16 02:15:19+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'damarisjustine', 'name': 'damaris', 'id': 57250075, 'id_str': '57250075', 'indices': [0, 15]}], 'urls': []}"
2021-02-16 02:16:34+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JPlum_Official', 'name': 'JP⌚️', 'id': 728372019692187649, 'id_str': '728372019692187649', 'indices': [0, 15]}, {'screen_name': 'KdotMcDonald_0', 'name': 'Ken McDonald', 'id': 218377570, 'id_str': '218377570', 'indices': [16, 31]}], 'urls': [], 'media': [{'id': 1361499661689790464, 'id_str': '1361499661689790464', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuUEupDVoAAD4HP.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuUEupDVoAAD4HP.jpg', 'url': 'https://t.co/f6NkBdEIAw', 'display_url': 'pic.twitter.com/f6NkBdEIAw', 'expanded_url': 'https://twitter.com/hulu/status/1361499681151356930/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 268, 'resize': 'fit'}, 'small': {'w': 480, 'h': 268, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 268, 'resize': 'fit'}}}]}"
2021-02-16 18:00:21+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/87anhakcou', 'expanded_url': 'https://twitter.com/i/web/status/1361737193501437953', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]}"
2021-02-16 19:13:27+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'edwardistheman', 'name': 'Edward Sanchez', 'id': 78109015, 'id_str': '78109015', 'indices': [0, 15]}], 'urls': []}"
2021-02-16 19:13:37+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JACENOPENNY', 'name': 'jacey🧞\u200d♀️', 'id': 1058114413251588096, 'id_str': '1058114413251588096', 'indices': [0, 12]}], 'urls': []}"
2021-02-16 19:14:00+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RuleOf_JC', 'name': '🏳️\u200d🌈 Joi 👩🏽\u200d💻', 'id': 37880136, 'id_str': '37880136', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1361755712800526336, 'id_str': '1361755712800526336', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuXtmxxVkAATGb1.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuXtmxxVkAATGb1.jpg', 'url': 'https://t.co/XpLXEWtLHE', 'display_url': 'pic.twitter.com/XpLXEWtLHE', 'expanded_url': 'https://twitter.com/hulu/status/1361755728080375810/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 268, 'resize': 'fit'}, 'small': {'w': 480, 'h': 268, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 268, 'resize': 'fit'}}}]}"
2021-02-16 19:14:13+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SOIGNELII', 'name': 'ً', 'id': 1300525410128666626, 'id_str': '1300525410128666626', 'indices': [0, 10]}], 'urls': []}"
2021-02-16 19:14:33+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_Bushum', 'name': '𝗣𝗮𝗺𝗲𝗹𝗮 𝗦𝘄𝘆𝗻𝗳𝗼𝗿𝗱 𝗱𝗲 𝗕𝗲𝗮𝘂𝗳𝗼𝗿t', 'id': 23985763, 'id_str': '23985763', 'indices': [0, 8]}], 'urls': []}"
2021-02-16 19:14:52+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sleepymonroe_', 'name': 'Z. 🐐', 'id': 981887011, 'id_str': '981887011', 'indices': [0, 14]}], 'urls': [], 'media': [{'id': 1361755931160182786, 'id_str': '1361755931160182786', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EuXtzfOVgAIMo7R.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EuXtzfOVgAIMo7R.jpg', 'url': 'https://t.co/IqR7kmzBYx', 'display_url': 'pic.twitter.com/IqR7kmzBYx', 'expanded_url': 'https://twitter.com/hulu/status/1361755944514818048/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-16 19:15:03+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mariaareid', 'name': 'cinnamon girl', 'id': 2739677706, 'id_str': '2739677706', 'indices': [0, 11]}], 'urls': []}"
2021-02-16 19:15:17+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lifeoflena', 'name': 'Lena', 'id': 4758040817, 'id_str': '4758040817', 'indices': [0, 11]}], 'urls': []}"
