created_at,text,entities
2021-02-18 14:15:56+00:00,"Blinks, this one’s for you 👁 https://t.co/qFs2s6LOFU","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362354575538184192, 'id_str': '1362354575538184192', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1362354575538184192/pu/img/gGIFeBMctaffBeRa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1362354575538184192/pu/img/gGIFeBMctaffBeRa.jpg', 'url': 'https://t.co/qFs2s6LOFU', 'display_url': 'pic.twitter.com/qFs2s6LOFU', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362405492597825539/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
2021-02-18 14:15:50+00:00,"Q: What’s making us happy?
A: This song. https://t.co/gHdWonYKmH","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362354555925581824, 'id_str': '1362354555925581824', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1362354555925581824/pu/img/ExRTImd-eaCUTfFG.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1362354555925581824/pu/img/ExRTImd-eaCUTfFG.jpg', 'url': 'https://t.co/gHdWonYKmH', 'display_url': 'pic.twitter.com/gHdWonYKmH', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362405467918536705/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
2021-02-18 14:15:44+00:00,Trust us when we say every millennial in our household started dancing to Gee when it came on #nocap https://t.co/W0J127zAOB,"{'hashtags': [{'text': 'nocap', 'indices': [94, 100]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362354517388365824, 'id_str': '1362354517388365824', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1362354517388365824/pu/img/DgHJgBrplzVZfNoJ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1362354517388365824/pu/img/DgHJgBrplzVZfNoJ.jpg', 'url': 'https://t.co/W0J127zAOB', 'display_url': 'pic.twitter.com/W0J127zAOB', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362405442530533377/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
2021-02-18 13:00:02+00:00,Brb gonna raichu a love letter 💕 https://t.co/V6zY83QN12,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362353792474259457, 'id_str': '1362353792474259457', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1362353792474259457/img/1-r7SwsYZ4V-ldWR.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1362353792474259457/img/1-r7SwsYZ4V-ldWR.jpg', 'url': 'https://t.co/V6zY83QN12', 'display_url': 'pic.twitter.com/V6zY83QN12', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362386390961381377/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
2021-02-18 12:00:00+00:00,"Keith and Koku are back, and it seems like they can’t have a moment of peace and quiet 👀  Mark your calendars — B:… https://t.co/j2lyFL0uvM","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/j2lyFL0uvM', 'expanded_url': 'https://twitter.com/i/web/status/1362371284835909633', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
2021-02-18 10:06:05+00:00,@seaveydnljames Kan? Min dah tengok dua kali dah 💯,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'seaveydnljames', 'name': ""steffany'17🦒 •TGTATBO•"", 'id': 1207588989005205505, 'id_str': '1207588989005205505', 'indices': [0, 15]}], 'urls': []}"
2021-02-18 10:00:00+00:00,"Buah fikiran ni dari 10 tahun lalu, konfem dah masak 🍎  #TehTarikThursdays https://t.co/ERx93m8Whq","{'hashtags': [{'text': 'TehTarikThursdays', 'indices': [56, 74]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362337666675605505, 'id_str': '1362337666675605505', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/Euf-485VgAE36UY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Euf-485VgAE36UY.jpg', 'url': 'https://t.co/ERx93m8Whq', 'display_url': 'pic.twitter.com/ERx93m8Whq', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362341085150924800/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}"
2021-02-18 09:45:19+00:00,"And thus arrived Kishibe Rohan — Thus Spoke Kishibe Rohan, now streaming. https://t.co/32yXNdGc8q","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362333073174487044, 'id_str': '1362333073174487044', 'indices': [74, 97], 'media_url': 'http://pbs.twimg.com/media/Euf6tkxU4AQtMtV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Euf6tkxU4AQtMtV.jpg', 'url': 'https://t.co/32yXNdGc8q', 'display_url': 'pic.twitter.com/32yXNdGc8q', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362337391504068609/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}}}]}"
2021-02-18 04:00:00+00:00,"Mulai hari ini, Admin hanya akan merujuk kepada Peter Kavinsky sebagai Papa Peter 😍 https://t.co/y0PQ94dnMN","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362225713403731969, 'id_str': '1362225713403731969', 'indices': [84, 107], 'media_url': 'http://pbs.twimg.com/media/EueZEadVIAE4MTw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EueZEadVIAE4MTw.jpg', 'url': 'https://t.co/y0PQ94dnMN', 'display_url': 'pic.twitter.com/y0PQ94dnMN', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362250488712998916/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}}}]}"
2021-02-18 03:00:00+00:00,"When the main character becomes the main character. Wednesday Addams, a new live action series coming soon 🖤 https://t.co/tKiyPizJ7D","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362224314880192517, 'id_str': '1362224314880192517', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/EueXzAjVcAUl8Xh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EueXzAjVcAUl8Xh.jpg', 'url': 'https://t.co/tKiyPizJ7D', 'display_url': 'pic.twitter.com/tKiyPizJ7D', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362235389562548225/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 538, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1620, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 949, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-17 13:00:01+00:00,"Anda akan dapat parking percuma sepanjang hidup, tapi anda kena duduk dekat Cecil Hotel selama sebulan. Berani tak?","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
